egoodsid,q30,allcomments,rank,rank7,rank14,rank30,rank60,brandtag,currentprice,allcommentschange,c1,c26,c28,c30,c34,c45,agg1,agg2,agg3,agg4,agg5,agg7,agg8,is_promo,goodsid,categoryid,ecatid,goodsname,goodsattribute,goodsstatus,updatetime,promotioninfo,crawlerdate,fenlei,is_in_stock,platform_brand_key,master_brand_key,positive_comment_num,medium_comment_num,negative_comment_num,rating_score,goods_inventory,shangpinmingcheng,agg17,agg13,agg14,agg15,agg16,Brand_CN,Brand_EN,JD_Code,agg9,agg10,agg11,agg12,feat01,featagg01,feat02,featagg02,feat03,featagg03,feat04,featagg04,feat05,featagg05,feat06,featagg06,feat07,featagg07,feat08,featagg08,featagg013,featagg023,featagg033,featagg043,featagg053,featagg063,featagg073,featagg083,CLEAR,DOVE,HAZELINE,LIFEBUOY,LUX,LYNX,POND'S,REXONA,VASELINE,ZHONGHUA,性别女,性别男,性别通用,吸烟人群,成人,所有人群,普通人群,儿童,孕妇,奶香型,无香型,水果香型,清香型,花香型
1322763,721.857143,111981,222,283,410,307,254,DOVE BODY CARE/多芬 身体护理,48.72,FALSE,0,22,23,23,30,37,5878,93,106656,449,357,0,1,1,630F1DBCF96DFB52A8791FB0C058321F,30010303,"131,613,831,401",【京东超市】多芬(Dove)滋养美肤沐浴乳 清氧滢润720g(720ml) (新旧包装随机发)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1322763"",""商品毛重"":""0.82kg"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1,21:59.9,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,多芬沐浴乳,30,2,4,3,10,多芬,DOVE,1322763,6,10,5,11,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型""",2895,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""0.82kg""",22,"""功效"":""滋养""",1474,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,0,0,9,14,41,54,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1322766,1381.714286,40719,345,382,489,553,350,DOVE BODY CARE/多芬 身体护理,29.99,FALSE,0,28,30,34,41,54,5878,93,106656,449,357,0,1,1,BBA6A1580279FC81E85AB733A6B563C6,30010303,"131,613,831,401",【京东超市】多芬(Dove)滋养美肤沐浴乳 清氧滢润400g(400ml) (新旧包装随机发)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1322766"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1,21:15.7,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,多芬沐浴乳,30,2,4,3,10,多芬,DOVE,1322766,6,10,5,11,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""440.00g""",16,"""功效"":""滋养""",1474,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,2,0,9,3,41,54,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1764669,4772.892857,40721,308,432,501,502,432,DOVE BODY CARE/多芬 身体护理,16.4,FALSE,0,38,48,52,57,77,5878,93,106656,449,357,0,1,1,21FAD37EFF89079FDB8E31C6EB857F5A,30010303,"131,613,831,401",【京东超市】多芬(Dove)清爽水润沐浴乳 清透水润200g(200ml)(小黄瓜绿茶)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1764669"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1,27:05.6,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,多芬沐浴乳,30,2,4,3,10,多芬,DOVE,1764669,6,10,5,11,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""230.00g""",39,"""功效"":""滋养""",1474,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,2,0,9,1,41,54,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1764673,4186.107143,40721,321,419,485,629,396,DOVE BODY CARE/多芬 身体护理,16.39,FALSE,0,58,65,67,80,104,5878,93,106656,449,357,0,1,1,6D16A053E3D3A2E2B41AA6F6EC84EEA5,30010303,"131,613,831,401",【京东超市】多芬(Dove)清爽水润沐浴乳 舒活水润200g(200ml)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1764673"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养，爽肤"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1,39:25.8,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,多芬沐浴乳,30,2,4,3,10,多芬,DOVE,1764673,6,10,5,11,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""230.00g""",39,"""功效"":""补水/保湿，滋养，爽肤""",127,"""商品产地"":""合肥""",151,0,0,"""性别"":""男""",1231,2,0,9,1,5,54,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1764676,4150.678571,40721,301,367,488,699,397,DOVE BODY CARE/多芬 身体护理,16.4,FALSE,0,45,50,53,61,77,5878,93,106656,449,357,0,1,1,95FC8096A0DD9159D41DE4F9F0B5DEB1,30010303,"131,613,831,401",【京东超市】多芬(Dove)清爽水润沐浴乳 沁凉水润200g(200ml)(睡莲与薄荷)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1764676"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1,22:23.2,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,多芬沐浴乳,30,2,4,3,10,多芬,DOVE,1764676,6,10,5,11,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型""",2895,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""230.00g""",39,"""功效"":""补水/保湿，滋养""",383,"""商品产地"":""合肥""",151,0,0,"""性别"":""通用""",4874,2,0,9,1,15,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
754447,112.928571,2853,314,398,315,290,169,UNDEFINED,25.9,FALSE,0,31,32,33,48,78,5479,2321,32840,449,358,1,1,1,39F9FD2323F778476883849ECA8452B3,30010203,"1,316,138,611,923",【京东超市】清扬(CLEAR)女士头皮养护润发精华素 多效水润养护型(去屑+滋养)200ml,"{""商品名称"":""清扬润发精华素"",""商品编号"":""754447"",""商品毛重"":""220.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""干性，所有发质"",""品牌"":""清扬（CLEAR）""}",1,46:33.6,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,5224,0,2787,46,20,97,0,清扬润发精华素,4,0,1,0,0,清扬,CLEAR,754447,0,1,0,0,"""净含量"":""200mL以下""",1354,0,0,"""商品名称"":""清扬润发精华素""",4,"""商品毛重"":""220.00g""",39,"""功效"":""柔顺/滋养，补水/保湿""",268,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,21,0,1,2,26,14,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
754451,513.714286,2849,90,78,82,112,96,UNDEFINED,37.9,FALSE,0,0,0,0,0,0,5479,2321,32840,449,358,1,1,1,254E83EA1FC40DB73F8F82775E267FB7,30010203,"1,316,138,611,923",【京东超市】清扬(CLEAR)女士头皮养护润发精华素 多效水润养护型(去屑+滋养)350ml,"{""商品名称"":""清扬润发精华素"",""商品编号"":""754451"",""商品毛重"":""390.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""201-400ml"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,47:19.6,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,5224,0,2798,38,13,99,0,清扬润发精华素,4,0,1,0,0,清扬,CLEAR,754451,0,1,0,0,"""净含量"":""201-400ml""",1192,0,0,"""商品名称"":""清扬润发精华素""",4,"""商品毛重"":""390.00g""",7,"""功效"":""柔顺/滋养，补水/保湿""",268,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,46,0,1,1,26,14,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
754457,78.607143,1855,417,484,380,306,230,UNDEFINED,25.9,FALSE,0,18,20,23,38,56,5479,2321,32840,449,358,1,1,1,7C9071C5B1E27A5EF336A727841A80F3,30010203,"1,316,138,611,923",【京东超市】清扬(CLEAR)女士头皮养护润发精华素 丝漾柔滑型(去屑+滋养)200ml,"{""商品名称"":""清扬润发精华素"",""商品编号"":""754457"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,53:07.1,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,5224,0,1817,28,10,97,0,清扬润发精华素,4,0,1,0,0,清扬,CLEAR,754457,0,1,0,0,"""净含量"":""200mL以下""",1354,0,0,"""商品名称"":""清扬润发精华素""",4,"""商品毛重"":""230.00g""",71,"""功效"":""柔顺/滋养，补水/保湿""",268,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,21,0,1,6,26,14,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
754461,27.678571,2538,814,683,514,413,251,UNDEFINED,25.9,FALSE,0,10,12,13,20,29,5479,2321,32840,449,358,1,1,1,9A3195C09DEBCE1DFF2BD2E0431D63E8,30010203,"1,316,138,611,923",【京东超市】清扬(CLEAR)女士头皮养护润发精华素 深度滋养型(去屑+滋养)200ml,"{""商品名称"":""清扬润发精华素"",""商品编号"":""754461"",""商品毛重"":""220.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,51:48.4,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,5224,0,2479,45,14,97,0,清扬润发精华素,4,0,1,0,0,清扬,CLEAR,754461,0,1,0,0,"""净含量"":""200mL以下""",1354,0,0,"""商品名称"":""清扬润发精华素""",4,"""商品毛重"":""220.00g""",39,"""功效"":""柔顺/滋养，补水/保湿""",268,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,21,0,1,2,26,14,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
828991,353.821429,9375,2860,2408,972,38,520,CLEAR SHAMPOO/清扬 洗发,14.9,FALSE,0,608,672,757,959,1382,12168,239,190422,449,483,1,1,0,C59C9DEA36C547ED8E3642DC2DE6285B,30010202,"1,316,138,611,922",【京东超市】清扬男士活力运动薄荷型100ml (非卖品 请勿下单),"{""商品名称"":""清扬洗发水"",""商品编号"":""828991"",""商品毛重"":""120.00g"",""商品产地"":""合肥"",""品牌"":""清扬（CLEAR）""}",1,11:15.0,null,2016/8/31,null,0,5224,0,9171,121,83,98,0,清扬洗发水,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"""商品名称"":""清扬洗发水""",7,"""商品毛重"":""120.00g""",13,0,0,"""商品产地"":""合肥""",116,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829007,680.892857,7628,517,575,624,642,544,UNDEFINED,26.9,FALSE,0,53,58,64,71,103,5878,2582,106656,449,357,1,1,1,4EE482F50DB275EACB28177BAA8186F2,30010303,"131,613,831,401",【京东超市】夏士莲(Hazeline)健肤沐浴露 水润柔肤750ml,"{""商品名称"":""夏士莲沐浴露"",""商品编号"":""829007"",""商品毛重"":""0.85kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""夏士莲""}",1,38:45.9,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,2705,0,7371,181,76,97,0,夏士莲沐浴露,8,0,0,0,1,夏士莲,HAZELINE,829007,0,0,0,1,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型""",2895,"""商品名称"":""夏士莲沐浴露""",8,"""商品毛重"":""0.85kg""",32,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,0,0,0,1,31,54,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
829012,987.571429,12974,231,208,301,297,249,UNDEFINED,32.9,FALSE,0,160,171,179,207,287,5878,2582,106656,449,357,0,1,1,363400BBEFB1A0FB55E4AD9297D9A693,30010303,"131,613,831,401",【京东超市】夏士莲(Hazeline)健肤沐浴露 深层净肤1L,"{""商品名称"":""夏士莲沐浴露"",""商品编号"":""829012"",""商品毛重"":""1.13kg"",""商品产地"":""合肥"",""功效"":""其它"",""香型"":""清香型，花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""夏士莲""}",1,28:07.5,满减:满199.00减100.00,2016/8/31,沐浴乳 露,TRUE,2705,0,12607,240,127,97,0,夏士莲沐浴露,8,0,0,0,1,夏士莲,HAZELINE,829012,0,0,0,1,"""净含量"":""1L及以上""",845,"""香型"":""清香型，花香型""",23,"""商品名称"":""夏士莲沐浴露""",8,"""商品毛重"":""1.13kg""",28,"""功效"":""其它""",637,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,0,0,0,7,19,54,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
829015,556.892857,15241,426,430,598,569,469,UNDEFINED,32.9,FALSE,0,60,65,71,89,115,5878,2582,106656,449,357,1,1,1,77E0B3FA45FE91E988861CE18FBD5285,30010303,"131,613,831,401",【京东超市】夏士莲(Hazeline)健肤沐浴露 水润柔肤1L,"{""商品名称"":""夏士莲沐浴露"",""商品编号"":""829015"",""商品毛重"":""1.13kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型，花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""夏士莲""}",1,39:50.1,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,2705,0,14829,265,147,97,0,夏士莲沐浴露,8,0,0,0,1,夏士莲,HAZELINE,829015,0,0,0,1,"""净含量"":""1L及以上""",845,"""香型"":""清香型，花香型""",23,"""商品名称"":""夏士莲沐浴露""",8,"""商品毛重"":""1.13kg""",28,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,0,0,0,7,31,54,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
909780,1205.678571,7056,518,672,848,858,736,UNDEFINED,15.2,FALSE,0,67,68,71,78,105,5878,2582,106656,449,357,1,1,1,0B9CE13ADE50D0DF4983D1391928798B,30010303,"131,613,831,401",【京东超市】夏士莲(Hazeline)健肤沐浴露 深层净肤400ml,"{""商品名称"":""夏士莲沐浴露"",""商品编号"":""909780"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型，花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""夏士莲""}",1,36:36.8,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,2705,0,6879,118,59,97,0,夏士莲沐浴露,8,0,0,0,1,夏士莲,HAZELINE,909780,0,0,0,1,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型，花香型""",23,"""商品名称"":""夏士莲沐浴露""",8,"""商品毛重"":""460.00g""",50,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,2,0,0,9,31,54,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
636067,1019.678571,4965,261,340,537,516,366,UNDEFINED,26.9,FALSE,0,122,128,135,150,198,5878,2582,106656,449,357,0,1,1,07DE160F018033BBBBD80B09E67D5516,30010303,"131,613,831,401",【京东超市】夏士莲(HAZELINE)沐浴露 沁爽洁肤750ml,"{""商品名称"":""夏士莲沐浴露"",""商品编号"":""636067"",""商品毛重"":""0.85kg"",""商品产地"":""合肥"",""功效"":""爽肤"",""香型"":""清香型，花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""夏士莲""}",1,39:38.7,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,夏士莲沐浴露,8,0,0,0,1,夏士莲,HAZELINE,636067,0,0,0,1,"""净含量"":""500ml-750ml""",2298,"""香型"":""清香型，花香型""",23,"""商品名称"":""夏士莲沐浴露""",8,"""商品毛重"":""0.85kg""",32,"""功效"":""爽肤""",241,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,0,0,0,1,6,54,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
829013,973.178571,11310,274,268,419,390,352,UNDEFINED,32.9,FALSE,0,110,116,127,146,189,5878,2582,106656,449,357,0,1,1,39EAB559BC31D1DD9C24719857168B41,30010303,"131,613,831,401",【京东超市】夏士莲(Hazeline)健肤沐浴露 沁爽洁肤1L,"{""商品名称"":""夏士莲沐浴露"",""商品编号"":""829013"",""商品毛重"":""1.14kg"",""商品产地"":""合肥"",""功效"":""爽肤"",""香型"":""清香型，花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""夏士莲""}",1,33:58.7,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,夏士莲沐浴露,8,0,0,0,1,夏士莲,HAZELINE,829013,0,0,0,1,"""净含量"":""1L及以上""",845,"""香型"":""清香型，花香型""",23,"""商品名称"":""夏士莲沐浴露""",8,"""商品毛重"":""1.14kg""",32,"""功效"":""爽肤""",241,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,0,0,0,10,6,54,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
909778,891.25,4914,586,731,1057,820,765,UNDEFINED,15.2,FALSE,0,60,63,66,70,89,5878,2582,106656,449,357,0,1,1,2B2C95E0FE1EEB462779A249527516FE,30010303,"131,613,831,401",【京东超市】夏士莲(Hazeline)健肤沐浴露 沁爽洁肤400ml,"{""商品名称"":""夏士莲沐浴露"",""商品编号"":""909778"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""爽肤"",""香型"":""清香型，花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""夏士莲""}",1,29:44.6,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,夏士莲沐浴露,8,0,0,0,1,夏士莲,HAZELINE,909778,0,0,0,1,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型，花香型""",23,"""商品名称"":""夏士莲沐浴露""",8,"""商品毛重"":""460.00g""",50,"""功效"":""爽肤""",241,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,2,0,0,9,6,54,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
909782,1038.5,4914,549,655,1069,856,734,UNDEFINED,15.2,FALSE,0,65,68,72,75,93,5878,2582,106656,449,357,0,1,1,B3359B3B47037CD0296F0397705CE2FE,30010303,"131,613,831,401",【京东超市】夏士莲(Hazeline)健肤沐浴露 水润柔肤400ml,"{""商品名称"":""夏士莲沐浴露"",""商品编号"":""909782"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型，花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""夏士莲""}",1,33:59.4,满减:满199.00减100.00,2016/8/31,沐浴乳 露,0,0,0,0,0,0,0,0,夏士莲沐浴露,8,0,0,0,1,夏士莲,HAZELINE,909782,0,0,0,1,"""净含量"":""200-499ml（g）""",2529,"""香型"":""清香型，花香型""",23,"""商品名称"":""夏士莲沐浴露""",8,"""商品毛重"":""460.00g""",50,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,2,0,0,9,31,54,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
829035,0,12631,556,606,664,281,261,ZHONGHUA/中华,22.9,FALSE,0,115,122,161,187,302,5873,49,112243,7055,233,1,1,1,8B3F42CEFE410BD011FD3895201A5114,30010501,"131,613,841,405",【京东超市】中华(ZHONGHUA) 金纯魔丽迅白 冰晶双重薄荷牙膏170g(美白因子提升至3倍 卓越美白效果),"{""商品名称"":""中华牙膏"",""商品编号"":""829035"",""商品毛重"":""210.00g"",""商品产地"":""合肥"",""净含量"":""141g-200g"",""分类"":""牙膏"",""功效"":""亮白"",""品牌"":""中华（ZHONGHUA）""}",1,23:20.5,满减:满199.00减100.00,2016/8/31,牙膏,0,82747,0,12273,240,118,97,0,中华牙膏,37,0,0,0,1,中华,ZHONGHUA,829035,0,0,0,1,"""净含量"":""141g-200g""",1743,0,0,"""商品名称"":""中华牙膏""",53,"""商品毛重"":""210.00g""",87,"""功效"":""亮白""",1228,"""商品产地"":""合肥""",53,0,0,0,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889344,0,7789,670,679,393,289,344,ZHONGHUA/中华,15.8,FALSE,0,104,118,134,173,269,5873,49,112243,7055,233,1,1,1,5A273EC351F5E7C7416E958C95B67F20,30010501,"131,613,841,405",【京东超市】中华(ZHONGHUA) 魔丽迅白 冰川酷爽牙膏170g(双层膏体 有效美白牙齿),"{""商品名称"":""中华牙膏"",""商品编号"":""889344"",""商品毛重"":""200.00g"",""商品产地"":""合肥"",""净含量"":""141g-200g"",""分类"":""牙膏"",""功效"":""亮白"",""品牌"":""中华（ZHONGHUA）""}",1,23:51.6,满减:满199.00减100.00,2016/8/31,牙膏,0,82747,0,7660,84,45,98,0,中华牙膏,37,0,0,0,1,中华,ZHONGHUA,889344,0,0,0,1,"""净含量"":""141g-200g""",1743,0,0,"""商品名称"":""中华牙膏""",53,"""商品毛重"":""200.00g""",640,"""功效"":""亮白""",1228,"""商品产地"":""合肥""",53,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889346,0,3992,948,1217,988,673,645,ZHONGHUA/中华,15.8,FALSE,0,34,36,39,44,68,5873,49,112243,7055,233,1,1,0,6A3AFD716EF82C749F4BCECE8E2B0A1D,30010501,"131,613,841,405",【京东超市】中华(ZHONGHUA)魔丽迅白 冰极薄荷牙膏170g,"{""商品名称"":""中华牙膏"",""商品编号"":""889346"",""商品毛重"":""210.00g"",""商品产地"":""合肥"",""净含量"":""141g-200g"",""分类"":""牙膏"",""功效"":""亮白"",""适用人群"":""吸烟人群"",""品牌"":""中华（ZHONGHUA）""}",1,28:00.3,null,2016/8/31,牙膏,0,82747,0,3923,41,28,98,0,中华牙膏,37,0,0,0,1,中华,ZHONGHUA,889346,0,0,0,1,"""净含量"":""141g-200g""",1743,0,0,"""商品名称"":""中华牙膏""",53,"""商品毛重"":""210.00g""",87,"""功效"":""亮白""",1228,"""商品产地"":""合肥""",53,"""适用人群"":""吸烟人群""",264,0,0,9,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
