egoodsid,q30,allcomments,rank,rank7,rank14,rank30,rank60,brandtag,currentprice,allcommentschange,c1,c26,c28,c30,c34,c45,agg1,agg2,agg3,agg4,agg5,agg7,agg8,is_promo,goodsid,categoryid,ecatid,goodsname,goodsattribute,goodsstatus,updatetime,promotioninfo,crawlerdate,fenlei,is_in_stock,platform_brand_key,master_brand_key,positive_comment_num,medium_comment_num,negative_comment_num,rating_score,goods_inventory,shangpinmingcheng,agg17,agg13,agg14,agg15,agg16,Brand_CN,Brand_EN,JD_Code,agg9,agg10,agg11,agg12,feat01,featagg01,feat02,featagg02,feat03,featagg03,feat04,featagg04,feat05,featagg05,feat06,featagg06,feat07,featagg07,feat08,featagg08,featagg013,featagg023,featagg033,featagg043,featagg053,featagg063,featagg073,featagg083
830484,6219.928571,22716.0,39.0,56.0,67.0,72.0,66.0,LUX/ 力士,48.17,False,0.0,699.0,763.0,834.0,995.0,1361.0,5878,59,106656.0,449,357,1,1,1.0,04D03136549C564B00C9061B720AB460,30010303,"1316,1383,1401",【京东超市】力士(LUX)精油香氛沐浴乳 舞媚怡香1L(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830484"",""商品毛重"":""1.12kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:41:37.503,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,1848.0,0.0,22060.0,421.0,235.0,97.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830484,11.0,7.0,6.0,5.0,"""净含量"":""1L及以上""",845.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""1.12kg""",26,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,6.0,31.0,54.0,2.0,1.0
830486,34717.428571,158817.0,9.0,6.0,15.0,10.0,18.0,LUX/ 力士,27.5,False,0.0,427.0,456.0,456.0,660.0,784.0,5878,59,106656.0,449,357,0,1,1.0,2F4468F4C4D9AEDF9CD9DCD233BCBA3F,30010303,"1316,1383,1401",【京东超市】力士(LUX)精油香氛沐浴乳 幽莲魅肤1L(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830486"",""商品毛重"":""1.12kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:35:34.813,满减:满199.00减100.00,2016-08-31,沐浴乳 露,True,1848.0,0.0,154716.0,2613.0,1488.0,97.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830486,11.0,7.0,6.0,5.0,"""净含量"":""1L及以上""",845.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""1.12kg""",26,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,6.0,31.0,54.0,2.0,1.0
830488,699.714286,1941.0,209.0,240.0,372.0,434.0,292.0,LUX/ 力士,48.0,False,0.0,129.0,135.0,145.0,170.0,203.0,5878,59,106656.0,449,357,1,1,1.0,05D285D0B4E054A310C536BE12918CDF,30010303,"1316,1383,1401",【京东超市】力士(LUX)靓肤沐浴乳 白皙滢润1L,"{""商品名称"":""力士沐浴乳"",""商品编号"":""830488"",""商品毛重"":""1.12kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:35:38.167,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,1848.0,0.0,1893.0,31.0,17.0,97.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830488,11.0,7.0,6.0,5.0,"""净含量"":""1L及以上""",845.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""1.12kg""",26,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,6.0,31.0,54.0,2.0,1.0
830489,3504.107143,9739.0,84.0,99.0,191.0,418.0,107.0,LUX/ 力士,48.17,False,0.0,343.0,357.0,377.0,420.0,518.0,5878,59,106656.0,449,357,1,1,1.0,FA1C2019890C3C334957E60D6A0A4B87,30010303,"1316,1383,1401",【京东超市】力士(LUX)爽肤沐浴乳 闪亮冰爽1L,"{""商品名称"":""力士沐浴乳"",""商品编号"":""830489"",""商品毛重"":""1.11kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，爽肤"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:28:52.283,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,1848.0,0.0,9541.0,131.0,67.0,98.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830489,11.0,7.0,6.0,5.0,"""净含量"":""1L及以上""",845.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""1.11kg""",3,"""功效"":""补水/保湿，爽肤""",151.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,2.0,5.0,54.0,2.0,1.0
830490,936.642857,2653.0,196.0,215.0,260.0,258.0,284.0,LUX/ 力士,48.0,False,0.0,130.0,141.0,149.0,185.0,254.0,5878,59,106656.0,449,357,1,1,1.0,A6867891F7E23492C9D57381F5D1F0DA,30010303,"1316,1383,1401",【京东超市】力士(LUX)爽肤沐浴乳 水漾沁爽1L(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830490"",""商品毛重"":""1.1kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:35:03.203,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,1848.0,0.0,2599.0,36.0,18.0,98.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830490,11.0,7.0,6.0,5.0,"""净含量"":""1L及以上""",845.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""1.1kg""",63,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,1.0,31.0,54.0,2.0,1.0
1072627,19630.785714,86133.0,31.0,33.0,56.0,56.0,84.0,LUX/ 力士,39.17,False,0.0,202.0,210.0,210.0,263.0,317.0,5878,59,106656.0,449,357,1,1,1.0,1004A58F07BBDBDE46EE35668756E4AC,30010303,"1316,1383,1401",【京东超市】力士(LUX)精油香氛沐浴乳 迷情花语720ml,"{""商品名称"":""力士沐浴乳"",""商品编号"":""1072627"",""商品毛重"":""0.82kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:21:39.697,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,1848.0,0.0,84171.0,1155.0,807.0,98.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,1072627,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""0.82kg""",22,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,14.0,31.0,54.0,2.0,1.0
1072629,904.535714,23924.0,263.0,448.0,220.0,177.0,230.0,LUX/ 力士,31.7,False,0.0,86.0,100.0,102.0,165.0,208.0,5878,59,106656.0,449,357,1,1,1.0,D441A91E6E310B2EDE53D923F7689C2E,30010303,"1316,1383,1401",【京东超市】力士(LUX)精油香氛沐浴乳 迷情花语400ml,"{""商品名称"":""力士沐浴乳"",""商品编号"":""1072629"",""商品毛重"":""470.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:15:38.973,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,1848.0,0.0,23308.0,369.0,247.0,97.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,1072629,11.0,7.0,6.0,5.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""470.00g""",13,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,2.0,0.0,18.0,3.0,31.0,54.0,2.0,1.0
1072636,321.071429,2055.0,605.0,1073.0,659.0,311.0,365.0,LUX/ 力士,31.7,False,0.0,50.0,56.0,59.0,78.0,130.0,5878,59,106656.0,449,357,1,1,1.0,EA9C0189F81499AE8310AF84E6AB084E,30010303,"1316,1383,1401",【京东超市】力士(LUX)爽肤沐浴乳 清盈悦爽400ml(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""1072636"",""商品毛重"":""450.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:22:04.513,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,1848.0,0.0,2002.0,40.0,13.0,97.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,1072636,11.0,7.0,6.0,5.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""450.00g""",66,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,2.0,0.0,18.0,0.0,31.0,54.0,2.0,1.0
1072637,5854.571429,13557.0,83.0,114.0,173.0,131.0,134.0,LUX/ 力士,39.17,False,0.0,143.0,161.0,174.0,210.0,282.0,5878,59,106656.0,449,357,0,1,1.0,B928F07132F07CAA475DDD6053F1E657,30010303,"1316,1383,1401",【京东超市】力士(LUX)爽肤沐浴乳 清盈悦爽720ml(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""1072637"",""商品毛重"":""0.83kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:18:44.810,满减:满199.00减100.00,2016-08-31,沐浴乳 露,True,1848.0,0.0,13247.0,205.0,105.0,97.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,1072637,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""0.83kg""",36,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,10.0,31.0,54.0,2.0,1.0
1074712,1581.0,20356.0,129.0,170.0,222.0,202.0,131.0,LUX/ 力士,48.17,False,0.0,143.0,151.0,160.0,184.0,230.0,5878,59,106656.0,449,357,1,1,1.0,D3C620A7C1DFE38A6FFFA49AA152C59E,30010303,"1316,1383,1401",【京东超市】力士(LUX)爽肤沐浴乳 清盈悦爽1L(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""1074712"",""商品毛重"":""1.12kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:18:20.000,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,1848.0,0.0,19936.0,271.0,149.0,98.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,1074712,11.0,7.0,6.0,5.0,"""净含量"":""1L及以上""",845.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""1.12kg""",26,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,6.0,31.0,54.0,2.0,1.0
830464,646.571429,51660.0,343.0,459.0,555.0,563.0,323.0,LUX/ 力士,28.0,False,0.0,102.0,109.0,120.0,135.0,176.0,5878,59,106656.0,449,357,0,1,1.0,FD8DDEBD24323A07E6EED69EB11AF866,30010303,"1316,1383,1401",【京东超市】力士(LUX)爽肤沐浴乳 闪亮冰爽650ml(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830464"",""商品毛重"":""0.68kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，爽肤"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:41:35.113,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830464,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""0.68kg""",4,"""功效"":""补水/保湿，爽肤""",151.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,2.0,5.0,54.0,2.0,1.0
830468,4450.714286,8472.0,94.0,126.0,165.0,157.0,64.0,LUX/ 力士,39.17,False,0.0,126.0,136.0,155.0,191.0,272.0,5878,59,106656.0,449,357,0,1,1.0,9F23ECAC78D9E81FF46B9AB1AC9122C8,30010303,"1316,1383,1401",【京东超市】力士(LUX)娇肤沐浴乳 滋养柔肤720ml(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830468"",""商品毛重"":""0.82kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:28:23.583,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830468,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""0.82kg""",22,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,14.0,15.0,54.0,2.0,1.0
830470,15796.714286,47098.0,34.0,44.0,59.0,69.0,49.0,LUX/ 力士,39.17,False,0.0,125.0,129.0,129.0,159.0,188.0,5878,59,106656.0,449,357,0,1,1.0,C4F39A73958286504C3963F264B510CF,30010303,"1316,1383,1401",【京东超市】力士(LUX)精油香氛沐浴乳 舞媚怡香720ml(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830470"",""商品毛重"":""0.82kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:31:17.777,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830470,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""0.82kg""",22,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,14.0,31.0,54.0,2.0,1.0
830476,16856.25,9864.0,33.0,43.0,51.0,50.0,58.0,LUX/ 力士,39.17,False,0.0,448.0,495.0,538.0,602.0,736.0,5878,59,106656.0,449,357,0,1,1.0,B288305FA1A4BE4AFC0617D746F98648,30010303,"1316,1383,1401",【京东超市】力士(LUX)爽肤沐浴乳 闪亮冰爽720ml(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830476"",""商品毛重"":""0.83kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:36:32.943,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830476,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""0.83kg""",36,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,10.0,31.0,54.0,2.0,1.0
830477,6879.785714,9864.0,79.0,103.0,113.0,139.0,160.0,LUX/ 力士,39.17,False,0.0,227.0,266.0,299.0,398.0,509.0,5878,59,106656.0,449,357,0,1,1.0,28B65DE80A3C107C5C124E9AD7060387,30010303,"1316,1383,1401",【京东超市】力士(LUX)爽肤沐浴乳 水漾沁爽720ml(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830477"",""商品毛重"":""0.82kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:29:33.890,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830477,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""0.82kg""",22,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,14.0,31.0,54.0,2.0,1.0
830482,758.392857,8472.0,184.0,221.0,394.0,383.0,285.0,LUX/ 力士,48.0,False,0.0,75.0,79.0,86.0,104.0,132.0,5878,59,106656.0,449,357,0,1,1.0,AC48F9E921869680A0D0735806EC4088,30010303,"1316,1383,1401",【京东超市】力士(LUX)娇肤沐浴乳 滋养柔肤1L(沐浴露),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830482"",""商品毛重"":""1.12kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:38:01.900,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,830482,11.0,7.0,6.0,5.0,"""净含量"":""1L及以上""",845.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""1.12kg""",26,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,6.0,15.0,54.0,2.0,1.0
1074711,13005.428571,47092.0,45.0,68.0,73.0,73.0,67.0,LUX/ 力士,48.17,False,0.0,155.0,158.0,158.0,185.0,214.0,5878,59,106656.0,449,357,0,1,1.0,932152680C542D7F71DA52BD37951479,30010303,"1316,1383,1401",【京东超市】力士(LUX)精油香氛沐浴乳 迷情花语1L,"{""商品名称"":""力士沐浴乳"",""商品编号"":""1074711"",""商品毛重"":""1.14kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:17:06.403,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,力士沐浴乳,34,9.0,6.0,3.0,4.0,力士,LUX,1074711,11.0,7.0,6.0,5.0,"""净含量"":""1L及以上""",845.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳""",34,"""商品毛重"":""1.14kg""",32,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,18.0,10.0,31.0,54.0,2.0,1.0
830487,1604.25,30315.0,2.0,0.0,0.0,0.0,0.0,LUX/ 力士,48.17,False,0.0,318.0,329.0,352.0,416.0,641.0,3845,4,18397.0,449,410,1,1,1.0,CDDE6A40EF19F70849DA9098DF6FC97A,30010310,"1316,1383,11929",【京东超市】力士(LUX)靓肤沐浴乳 晶透焕采1L(白皙焕采 沐浴露) (新旧包装随机发),"{""商品名称"":""力士沐浴乳"",""商品编号"":""830487"",""商品毛重"":""1.12kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴，沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 11:58:14.660,满减:满199.00减100.00,2016-08-31,沐浴,0,1848.0,0.0,29547.0,522.0,246.0,97.0,0.0,力士沐浴乳,1,1.0,0.0,0.0,0.0,力士,LUX,830487,1.0,0.0,0.0,0.0,"""净含量"":""1L及以上""",1.0,"""香型"":""花香型""",1.0,"""商品名称"":""力士沐浴乳""",1,"""商品毛重"":""1.12kg""",1,"""功效"":""补水/保湿""",115.0,"""商品产地"":""合肥""",1,"""适用人群"":""成人""",1.0,"""性别"":""通用""",4.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0
845541,24.357143,24486.0,1346.0,1636.0,1577.0,1634.0,1352.0,DOVE BODY CARE/多芬 身体护理,32.9,False,0.0,14.0,15.0,17.0,20.0,21.0,5878,93,106656.0,449,357,1,1,1.0,070FC405772FA7C43F239D6770468FAE,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)男士沐浴露 清凉倍爽400ml,"{""商品名称"":""多芬男士沐浴露"",""商品编号"":""845541"",""商品毛重"":""450.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，爽肤"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:28:52.733,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,2740.0,0.0,23612.0,673.0,201.0,96.0,0.0,多芬男士沐浴露,13,1.0,1.0,2.0,0.0,多芬,DOVE,845541,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬男士沐浴露""",13,"""商品毛重"":""450.00g""",66,"""功效"":""补水/保湿，爽肤""",151.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""男""",1231.0,2.0,0.0,4.0,0.0,5.0,54.0,2.0,1.0
1463465,382.964286,1234.0,474.0,604.0,600.0,797.0,418.0,DOVE BODY CARE/多芬 身体护理,30.3,False,0.0,60.0,65.0,69.0,76.0,101.0,5878,93,106656.0,449,357,1,1,1.0,012FABF0A06E26CA75C4FE27C2C05FF7,30010303,"1316,1383,1401",【京东超市】多芬(Dove)男士+护理沐浴露 水动冰爽400g(薄荷冰凉酷爽+补水保湿),"{""商品名称"":""多芬男士沐浴露"",""商品编号"":""1463465"",""商品毛重"":""450.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:34:27.687,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,2740.0,0.0,1204.0,24.0,6.0,98.0,0.0,多芬男士沐浴露,13,1.0,1.0,2.0,0.0,多芬,DOVE,1463465,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬男士沐浴露""",13,"""商品毛重"":""450.00g""",66,"""功效"":""补水/保湿""",1070.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""男""",1231.0,2.0,0.0,4.0,0.0,31.0,54.0,2.0,1.0
